y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
3.55,2,1.0,1460,9207,1.0,A0,3.0,,250,1500,68.0,-1
4.0,2,1.0,870,7975,1.0,A0,3.0,7.0,0,1080,69.0,-1
1.45,3,1.75,1460,7226,1.0,A0,3.0,7.0,0,1760,22.0,-1
14.099,5,2.5,4570,19252,2.0,A0,5.0,10.0,0,3180,50.0,-1
16.2,2,2.25,3170,3000,2.0,A0,5.0,10.0,1180,2980,115.0,-1
8.24,4,2.5,3540,9349,2.0,A0,3.0,10.0,0,3280,12.0,-1
3.45,4,2.25,2270,9100,2.0,A0,3.0,7.0,0,1710,37.0,-1
3.925,2,1.75,1490,4800,1.0,A0,4.0,7.0,740,1400,97.0,-1
1.9,3,1.0,1800,7650,1.0,A0,5.0,7.0,0,1230,58.0,-1
4.7,4,2.5,2080,8504,2.0,A0,3.0,8.0,0,2000,24.0,-1
3.19,3,2.0,1160,3441,1.0,A0,4.0,6.0,580,1160,85.0,-1
3.17,3,1.0,1230,9600,1.0,A0,3.0,7.0,0,1510,63.0,-1
2.779,2,1.5,1240,1892,2.0,A0,3.0,7.0,0,1220,13.0,-1
3.699,4,2.5,3120,7448,2.0,A0,3.0,9.0,0,2980,17.0,-1
3.27101,2,0.75,1020,1350,2.0,A0,3.0,7.0,0,1020,6.0,-1
2.548,4,2.5,2080,7047,2.0,A0,3.0,8.0,0,2580,19.0,-1
6.3,3,2.75,2260,4000,2.0,A0,,8.0,720,2120,59.0,-1
5.65,3,3.5,2480,10800,2.0,A0,3.0,8.0,0,2380,17.0,-1
7.04,3,1.75,1990,5600,1.0,A0,3.0,8.0,660,2630,74.0,-1
2.175,4,2.5,2250,4495,2.0,A0,3.0,7.0,0,2250,7.0,-1
13.4,4,3.0,3110,4408,2.5,A0,4.0,10.0,600,3250,84.0,-1
3.35,3,1.0,1330,5000,1.0,A0,3.0,7.0,210,1920,58.0,-1
6.293,4,1.5,1790,4080,1.5,A0,5.0,7.0,0,1710,87.0,-1
4.645,3,2.5,3080,12476,2.0,A0,3.0,10.0,0,3130,25.0,-1
1.8925,3,1.0,1420,7420,1.5,A0,3.0,6.0,0,1290,71.0,-1
2.1855,4,1.75,1250,8840,1.0,A0,4.0,7.0,340,1410,36.0,-1
12.2,3,2.75,3340,12690,1.0,A0,3.0,10.0,790,3340,59.0,27
3.32,4,2.25,2810,23400,1.0,A0,3.0,7.0,1100,1860,57.0,-1
0.15,2,1.0,580,7500,1.0,A0,3.0,5.0,0,1700,72.0,-1
5.35,4,2.25,1660,7350,1.0,A0,3.0,,0,1790,50.0,1
3.55,4,3.75,2452,4800,2.0,A0,3.0,7.0,0,1180,79.0,21
2.425,2,1.5,1220,8409,1.0,A0,4.0,,0,1130,67.0,-1
2.57,3,2.25,2270,8876,1.0,A0,3.0,7.0,890,2150,38.0,-1
6.85,4,3.25,3140,3680,2.0,A0,,10.0,830,2620,6.0,-1
1.4,5,1.5,1980,7958,1.5,A0,3.0,7.0,0,1510,53.0,-1
1.3,3,1.0,1370,10708,1.0,A0,3.0,7.0,0,1770,46.0,-1
5.5,4,2.5,1750,9000,1.0,A0,3.0,8.0,340,2120,38.0,12
1.075,2,1.0,1040,13920,1.0,A0,3.0,6.0,0,1100,42.0,-1
5.73,4,2.5,2380,13435,2.0,A0,3.0,10.0,0,2730,23.0,-1
4.56,3,2.5,2120,9736,2.0,A0,3.0,,0,2490,27.0,-1
13.24,3,2.5,2560,3600,2.0,A0,3.0,9.0,450,2690,48.0,12
1.0,2,1.0,700,8174,1.0,A0,3.0,5.0,0,1250,74.0,-1
5.24,3,1.75,1650,1180,3.0,A0,3.0,8.0,0,1650,1.0,-1
3.76,4,2.5,1670,3315,2.0,A0,3.0,7.0,0,1650,10.0,-1
1.4565,2,1.75,1460,10500,1.0,A0,3.0,7.0,0,1340,35.0,-1
4.54,3,2.25,1940,217800,2.0,A0,3.0,9.0,0,2580,25.0,-1
12.75,3,2.0,2070,9600,1.0,A0,3.0,7.0,480,3000,69.0,-1
12.6,5,2.25,4200,5800,2.5,A0,,9.0,1290,3060,109.0,-1
4.15,4,2.25,2800,10800,1.0,A0,3.0,8.0,1120,2260,38.0,-1
3.634,2,1.0,1340,8100,1.0,A0,4.0,7.0,0,1700,62.0,-1
1.5295,3,1.5,1670,8230,1.0,A0,5.0,7.0,0,2077,61.0,-1
3.84,3,1.75,1730,7807,1.0,A0,3.0,7.0,470,1800,39.0,-1
9.63,3,2.5,4570,10615,2.0,A0,3.0,12.0,0,3860,24.0,-1
6.55,4,2.5,2030,4080,1.5,A0,4.0,8.0,300,1980,94.0,-1
2.2,4,2.5,2350,8906,2.0,A0,3.0,7.0,0,2000,22.0,-1
4.6165,3,1.75,2090,8910,1.0,A0,3.0,8.0,860,2310,40.0,-1
1.73,2,1.0,700,8301,1.0,A0,3.0,6.0,0,1250,62.0,-1
4.25,3,2.5,1720,3012,2.0,A0,3.0,9.0,0,1720,4.0,-1
4.7,4,2.5,2755,11612,2.0,A0,3.0,,0,2820,14.0,-1
3.45,3,2.5,2390,3903,2.0,A0,3.0,8.0,420,2390,9.0,-1
3.42838,4,2.5,2530,5048,2.0,A0,3.0,8.0,0,2530,1.0,-1
2.655,3,1.75,1810,10463,1.0,A0,4.0,,0,1620,46.0,-1
2.59,2,1.75,1680,8367,1.0,A0,3.0,6.0,840,1830,101.0,-1
2.77,5,2.5,2420,8560,1.0,A0,3.0,,800,2210,37.0,-1
8.725,4,2.25,3290,12329,1.5,A0,4.0,10.0,0,3170,47.0,-1
2.89,3,2.5,1800,2790,2.0,A0,3.0,,0,1580,4.0,-1
11.5,4,2.25,3490,6906,2.0,A0,4.0,10.0,1210,2540,87.0,-1
5.85,4,2.5,2510,4543,2.0,A0,3.0,8.0,0,2550,13.0,-1
1.4,3,1.5,1500,15000,1.0,A0,3.0,7.0,0,1790,63.0,-1
1.55,2,2.0,1340,7605,1.0,A0,3.0,7.0,0,1670,23.0,-1
0.95,1,0.75,850,5600,1.0,A0,3.0,6.0,0,900,112.0,21
4.65,3,2.5,1970,14876,1.0,A0,,,650,2030,34.0,-1
2.3,2,1.0,910,22725,1.0,A0,1.0,6.0,0,2000,89.0,-1
6.3,4,2.0,2040,5050,1.0,A0,5.0,7.0,880,2040,78.0,-1
7.53,4,2.5,2120,10841,1.0,A0,4.0,8.0,620,3130,36.0,-1
4.25,4,2.25,2050,7201,2.0,A0,3.0,8.0,0,1970,21.0,-1
3.45,3,2.5,1470,1571,2.0,A0,3.0,8.0,290,1580,8.0,-1
2.3,4,2.5,1900,7000,1.0,A0,2.0,7.0,480,1600,47.0,-1
5.64,4,2.5,2150,12028,2.0,A0,4.0,8.0,0,1800,33.0,-1
3.5,4,1.0,1260,7645,1.5,A0,3.0,6.0,0,1170,90.0,-1
5.17,4,2.5,2300,11165,2.0,A0,4.0,8.0,0,2170,36.0,-1
5.1,2,1.0,1770,8640,1.5,A0,3.0,6.0,250,1060,66.0,-1
2.99,3,1.75,2000,9416,1.0,A0,4.0,6.0,0,1440,54.0,-1
1.9,4,1.5,1580,8468,2.0,A0,,7.0,0,1580,44.0,-1
6.24,4,2.5,2550,7312,2.0,A0,3.0,9.0,0,2330,27.0,-1
5.2,3,1.0,1560,3960,1.5,A0,4.0,7.0,0,1280,108.0,-1
5.7,3,2.25,3280,79279,1.0,A0,3.0,10.0,0,1860,14.0,-1
2.58,4,2.5,2100,7366,2.0,A0,3.0,8.0,0,2060,18.0,-1
3.55,3,1.0,980,7200,1.0,A0,4.0,7.0,0,1180,65.0,-1
2.1,2,1.0,920,5850,1.0,A0,4.0,6.0,0,1640,115.0,-1
4.94,3,3.25,2220,8227,1.5,A0,5.0,8.0,450,1750,86.0,-1
5.5,5,2.5,2700,21208,1.0,A0,4.0,8.0,750,2550,60.0,-1
3.77,2,1.75,1660,11747,1.0,A0,3.0,7.0,830,1900,34.0,-1
2.25,2,1.5,1300,6120,1.0,A0,3.0,6.0,480,1250,70.0,-1
13.05,5,4.25,4050,18827,1.0,A0,4.0,10.0,1900,3600,36.0,-1
3.96,3,1.75,1640,10123,1.0,A0,3.0,8.0,300,2210,38.0,-1
3.64,3,2.25,1830,13477,1.0,A0,4.0,7.0,660,1960,34.0,-1
21.75,3,3.0,4040,7200,1.5,A0,4.0,,700,3450,85.0,-1
2.88,4,2.5,2180,9281,2.0,A0,3.0,8.0,0,2520,11.0,-1
1.15,2,1.0,630,6000,1.0,A0,3.0,6.0,0,1470,72.0,10
2.16,4,2.5,1580,6633,2.0,A0,,7.0,0,1590,31.0,-1
9.775,4,2.75,3950,12840,2.0,A0,5.0,8.0,0,2350,55.0,-1
5.25,4,2.5,2360,5226,2.0,A0,3.0,8.0,0,2440,14.0,-1
5.75,4,2.5,3180,5438,2.0,A0,3.0,9.0,0,3030,12.0,-1
3.725,4,2.0,1770,3332,2.0,A0,3.0,7.0,140,1640,91.0,40
4.8,5,2.5,2450,5047,2.0,A0,3.0,,0,2450,8.0,-1
3.528,3,1.75,1340,13241,1.0,A0,3.0,,0,2090,30.0,-1
8.2,6,2.5,3550,6533,2.0,A0,3.0,8.0,0,3140,90.0,-1
3.84,3,3.0,2440,2076,2.0,A0,3.0,8.0,510,2440,9.0,-1
3.67,3,2.5,1980,39932,2.0,A0,3.0,8.0,0,2610,21.0,-1
4.8825,3,1.75,1370,2800,1.0,A0,5.0,7.0,570,2270,33.0,-1
2.14,2,1.0,1010,7740,1.0,A0,3.0,6.0,120,1030,91.0,-1
2.4995,2,1.5,1643,14616,1.0,A0,4.0,7.0,0,2270,61.0,-1
3.6495,4,2.5,2380,12067,2.0,A0,3.0,7.0,0,2330,13.0,-1
2.0,1,0.75,1170,14149,1.0,A0,5.0,,290,1130,53.0,-1
5.8,4,3.5,2350,13402,2.0,A0,3.0,8.0,680,2250,21.0,-1
2.1075,3,2.25,1960,17126,1.0,A0,3.0,8.0,560,2060,49.0,-1
6.25,3,2.0,1940,4500,1.0,A0,3.0,7.0,850,1700,89.0,-1
4.77,3,1.0,1120,2300,1.0,A0,4.0,7.0,300,1430,103.0,-1
2.4,3,2.5,1950,9618,2.0,A0,3.0,7.0,0,1890,23.0,-1
13.0,4,3.5,3130,4500,2.0,A0,3.0,9.0,1070,1500,1.0,-1
4.85,3,2.5,2020,11935,1.0,A0,4.0,9.0,0,2410,39.0,-1
3.2495,3,2.0,2050,9396,1.0,A0,5.0,7.0,880,1680,55.0,-1
14.25,3,1.75,2430,12757,1.0,A0,4.0,8.0,1090,2930,63.0,-1
7.3,4,2.5,3020,3600,2.5,A0,3.0,9.0,0,2570,6.0,-1
3.135,3,2.25,1350,944,2.0,A0,3.0,8.0,300,1350,8.0,-1
5.245,4,2.25,2020,10260,2.0,A0,4.0,7.0,0,2020,31.0,-1
2.56292,3,1.75,1660,10000,1.0,A0,3.0,7.0,0,1770,43.0,-1
4.1495,3,1.75,2480,10804,1.0,A0,3.0,8.0,680,2480,39.0,-1
2.0,3,2.5,2217,8019,2.0,A0,3.0,7.0,0,1470,6.0,-1
3.548,3,2.0,1970,7000,1.0,A0,3.0,8.0,0,1970,29.0,-1
2.34,3,2.5,1780,7859,2.0,A0,3.0,7.0,0,1670,27.0,-1
8.2,4,2.25,1950,5950,1.0,A0,3.0,8.0,620,2600,68.0,-1
4.05,4,2.5,2080,7966,1.0,A0,3.0,7.0,880,1920,45.0,-1
4.45,2,1.0,1250,3708,1.5,A0,3.0,7.0,0,1430,89.0,-1
1.4,2,1.0,710,7200,1.0,A0,3.0,6.0,0,960,72.0,-1
5.25,3,2.0,1460,2800,1.0,A0,4.0,,730,1780,94.0,-1
2.9,3,1.75,1290,7205,1.5,A0,3.0,7.0,0,1340,44.0,-1
5.45,6,3.5,3600,6875,2.0,A0,3.0,8.0,860,3150,11.0,-1
5.75,4,2.75,1910,16532,1.0,A0,4.0,7.0,490,2300,75.0,-1
11.0,2,2.5,1770,7155,2.0,A1,3.0,8.0,0,2410,58.0,11
4.41,3,3.0,2330,7304,1.0,A0,3.0,9.0,1030,2330,44.0,-1
3.97,3,2.5,3800,104979,2.0,A0,3.0,8.0,590,2040,10.0,-1
3.9,4,1.75,1470,5350,1.0,A0,3.0,7.0,490,1970,60.0,-1
3.75,3,2.25,1740,9488,1.0,A0,4.0,8.0,560,1880,38.0,-1
5.47,3,2.5,1950,7481,2.0,A0,3.0,8.0,0,1980,28.0,-1
3.38,3,1.75,2280,139392,1.0,A0,3.0,,0,2280,38.0,-1
10.75,4,3.75,4160,35000,2.0,A0,3.0,11.0,0,5330,24.0,-1
6.64,3,1.75,2050,5160,1.5,A0,4.0,,750,2220,89.0,-1
1.6395,2,1.0,1190,11400,1.0,A0,3.0,7.0,0,1410,64.0,-1
6.5999,4,2.5,2650,6884,2.0,A0,3.0,8.0,0,2520,3.0,-1
3.38,5,2.5,2900,8711,1.0,A0,3.0,,1250,2340,38.0,-1
11.65,5,4.0,4410,14380,2.0,A0,3.0,,0,2720,9.0,-1
3.7125,3,2.5,2380,214315,1.5,A0,3.0,9.0,0,2400,15.0,-1
7.5,3,2.75,3040,24192,2.0,A0,4.0,10.0,0,2770,28.0,-1
4.675,4,2.5,2330,14289,2.0,A0,,8.0,0,2210,37.0,-1
1.85,5,2.5,2025,7760,2.0,A0,3.0,7.0,0,1664,8.0,-1
1.28,3,2.25,1630,9145,1.0,A0,3.0,7.0,0,1630,55.0,-1
5.2495,4,2.5,2290,6318,2.0,A0,4.0,8.0,0,2150,27.0,-1
7.15,2,3.0,2560,982278,1.0,A0,3.0,,0,1620,11.0,-1
2.755,2,2.5,1290,1445,3.0,A0,3.0,,0,1470,16.0,-1
5.25,4,2.5,2420,7744,2.0,A0,3.0,9.0,0,2820,21.0,-1
2.47,4,2.5,2280,7200,2.0,A0,3.0,8.0,0,2250,21.0,-1
9.25,3,2.5,2730,5832,2.0,A0,3.0,9.0,0,2360,17.0,-1
4.4,3,2.5,1440,4394,1.0,A0,5.0,,0,1900,28.0,-1
2.7129,4,2.75,2690,9240,2.0,A0,3.0,8.0,0,2640,17.0,-1
5.85,4,2.5,3170,186436,2.0,A0,3.0,9.0,0,3250,15.0,-1
4.91,4,1.75,1900,10297,1.0,A0,4.0,,0,2220,49.0,-1
9.09,4,2.25,2390,12292,1.0,A0,5.0,9.0,0,2870,53.0,-1
7.8,4,3.25,2630,2550,2.0,A0,3.0,10.0,600,1810,9.0,-1
1.255,3,1.75,1260,9346,1.0,A0,4.0,,0,1800,52.0,-1
2.3,4,1.5,1590,131551,1.0,A0,4.0,7.0,0,2280,49.0,-1
1.5,3,1.5,1390,12500,1.0,A0,4.0,,0,1390,39.0,-1
2.67,4,1.0,1390,9023,1.5,A0,3.0,7.0,0,1760,60.0,-1
3.3745,3,2.0,1910,13505,1.0,A0,3.0,8.0,0,2010,60.0,-1
3.21,4,1.0,1040,4420,1.5,A0,3.0,6.0,0,1310,71.0,-1
1.7,1,0.75,380,15000,1.0,A0,3.0,5.0,0,1170,52.0,-1
2.65,5,1.0,1880,3774,1.5,A0,3.0,6.0,520,1420,98.0,-1
12.85,2,1.75,2620,14138,2.0,A1,3.0,8.0,500,1830,84.0,24
6.96,4,2.5,2420,7200,2.0,A0,3.0,9.0,0,2650,24.0,-1
6.05,3,2.5,1800,4400,1.0,A0,5.0,7.0,450,1920,45.0,-1
1.1465,2,1.75,1100,7600,1.0,A0,3.0,,0,1230,35.0,-1
2.94,2,2.5,980,895,2.0,A0,,,310,980,6.0,-1
5.75,4,2.5,3160,8530,2.0,A0,3.0,9.0,0,3160,9.0,-1
6.05,6,3.5,3000,6320,2.0,A0,3.0,8.0,600,1720,46.0,-1
6.0,4,2.5,2920,6000,2.0,A0,3.0,,0,3100,11.0,-1
4.65,4,1.75,2040,9322,1.0,A0,,8.0,600,1910,38.0,-1
2.61,3,2.5,2110,4549,2.0,A0,4.0,8.0,0,2110,26.0,-1
4.15,3,1.75,2020,215622,2.0,A0,4.0,7.0,0,1810,40.0,-1
4.0,4,2.5,2040,16200,2.0,A0,3.0,8.0,0,2530,18.0,-1
3.62,3,3.0,1460,1180,3.0,A0,3.0,8.0,0,1460,9.0,-1
2.62,3,2.25,1460,941,3.0,A0,3.0,8.0,0,1490,9.0,-1
5.15,3,3.0,1740,1100,3.0,A0,3.0,8.0,0,1370,8.0,-1
3.25,3,1.75,1920,9102,1.0,A0,3.0,,0,1920,47.0,-1
10.25,3,2.25,2420,7200,1.0,A0,3.0,8.0,1000,2500,67.0,-1
5.78,2,1.5,1290,5141,1.0,A0,4.0,7.0,240,1290,68.0,-1
3.45,4,2.5,3360,11637,2.0,A0,3.0,,0,3530,25.0,-1
4.5,4,2.5,2740,12106,1.0,A0,3.0,8.0,760,2170,23.0,-1
3.15,4,1.75,2330,8364,1.0,A0,4.0,8.0,0,2180,47.0,-1
18.45,5,5.75,7730,230868,2.0,A0,3.0,12.0,1070,2660,11.0,-1
3.15,3,2.0,1910,11576,1.0,A0,3.0,,500,2040,37.0,-1
32.03,2,1.75,6840,10000,2.5,A1,3.0,11.0,2490,3120,14.0,-1
2.18,3,2.25,1910,3481,2.0,A0,3.0,8.0,0,1714,6.0,-1
1.55,4,2.0,1220,9100,1.5,A0,4.0,7.0,0,1160,45.0,-1
5.75,2,1.5,1440,136778,1.0,A0,4.0,,300,1740,59.0,-1
2.65,4,2.5,2550,7555,2.0,A0,3.0,8.0,0,2550,14.0,-1
2.025,3,2.25,1820,19602,1.0,A0,4.0,7.0,0,1520,51.0,-1
1.9,3,1.0,1620,9450,1.5,A0,3.0,7.0,0,2070,87.0,-1
4.2495,2,2.5,1320,1157,2.0,A0,3.0,8.0,330,1550,1.0,-1
12.4,4,2.25,3180,6105,2.0,A0,3.0,10.0,0,3180,110.0,-1
1.45,3,1.5,1660,15600,2.0,A0,3.0,7.0,0,1660,34.0,-1
3.2245,4,2.5,2650,9451,2.0,A0,4.0,8.0,0,2510,22.0,-1
3.0495,4,2.5,2612,5850,2.0,A0,3.0,,0,2419,1.0,-1
5.27,4,2.5,2000,7376,2.0,A0,3.0,8.0,0,1950,25.0,-1
3.5,3,2.5,1930,4500,2.0,A0,3.0,8.0,0,1770,25.0,-1
3.35,3,1.0,1470,6500,1.0,A0,4.0,7.0,0,1470,62.0,-1
1.85,3,1.0,1200,4592,1.0,A0,3.0,6.0,400,940,65.0,-1
2.75,4,2.0,2060,13400,1.0,A0,4.0,8.0,0,1950,58.0,-1
0.9,3,1.0,1010,7690,1.0,A0,4.0,,0,1010,57.0,-1
7.935,3,2.5,2920,3942,3.0,A0,3.0,10.0,0,2920,7.0,-1
3.35,3,3.25,2650,7819,1.0,A0,4.0,8.0,890,2400,59.0,-1
2.98,3,1.0,1770,5720,1.5,A0,4.0,,630,1500,89.0,-1
4.87,3,1.5,1830,8000,1.0,A0,4.0,,0,1310,58.0,-1
4.02,3,2.5,1740,4960,2.0,A0,3.0,8.0,0,1740,23.0,-1
3.15,4,2.5,1840,15496,2.0,A0,3.0,8.0,0,1840,24.0,-1
1.45,3,1.75,1290,8250,1.0,A0,,7.0,0,1410,32.0,-1
9.05,4,2.0,2190,4560,2.5,A0,5.0,8.0,0,2190,105.0,-1
3.12,2,2.25,1230,1280,2.0,A0,3.0,8.0,270,1130,3.0,-1
5.55,2,2.5,2290,3507,2.0,A0,3.0,9.0,0,2290,10.0,-1
1.655,2,1.0,1240,12092,1.0,A0,3.0,6.0,280,1820,93.0,31
2.65,3,1.0,1840,8100,1.0,A0,4.0,7.0,920,1250,62.0,-1
6.5,4,2.5,2700,25870,2.0,A0,,8.0,0,1540,23.0,-1
4.5255,1,0.75,820,59677,1.0,A0,3.0,5.0,0,1590,16.0,-1
3.15,5,2.0,2400,9537,1.0,A0,5.0,7.0,1190,1760,56.0,-1
4.24,6,1.75,2400,7500,1.5,A0,3.0,7.0,1000,1980,40.0,-1
3.07495,3,2.5,1760,5390,1.0,A0,3.0,8.0,0,2310,1.0,-1
4.165,3,2.25,1560,12000,1.0,A0,4.0,7.0,450,2190,47.0,-1
2.19,3,1.75,1530,9362,1.0,A0,3.0,7.0,0,1480,28.0,-1
5.1995,5,2.5,3280,6553,2.0,A0,3.0,9.0,0,3360,3.0,-1
3.265,4,1.0,1790,8400,1.0,A0,4.0,7.0,530,1470,61.0,-1
5.25,2,1.75,1180,5000,1.0,A0,2.0,7.0,300,1470,90.0,-1
2.87,5,3.0,1810,3000,2.0,A0,3.0,7.0,0,1670,17.0,-1
6.96005,5,4.5,4000,6713,2.0,A0,3.0,9.0,0,3690,0.0,-1
6.0,4,3.5,2550,3600,2.0,A0,3.0,8.0,670,2090,18.0,-1
1.5495,3,2.0,1410,7466,1.0,A0,3.0,7.0,0,1410,32.0,-1
5.25,4,2.5,2370,9135,1.0,A0,4.0,8.0,770,2050,48.0,-1
0.97,3,1.0,1350,9680,1.0,A0,4.0,7.0,530,1320,56.0,-1
2.48,3,1.0,1590,7759,2.0,A0,4.0,7.0,0,1600,103.0,31
22.53,4,3.5,4420,20759,2.0,A0,3.0,11.0,0,3020,12.0,-1
2.33,3,1.75,1680,8629,1.0,A0,3.0,8.0,480,1990,38.0,-1
4.595,3,2.5,1700,3150,2.0,A0,3.0,8.0,0,1700,10.0,-1
7.64,4,2.75,2400,12469,1.0,A0,4.0,,640,2400,57.0,-1
3.04,3,2.5,1580,3075,2.0,A0,,8.0,0,1710,2.0,-1
4.0,3,1.75,1320,7840,1.0,A0,3.0,8.0,0,2050,49.0,-1
5.3,4,2.25,2260,11900,2.0,A0,3.0,,0,2470,39.0,-1
1.325,3,1.75,1320,12528,1.0,A0,4.0,,0,1340,45.0,-1
1.95,3,1.0,1500,5605,1.0,A0,5.0,6.0,750,1050,73.0,-1
6.97,4,2.5,2110,3750,2.0,A0,3.0,8.0,0,1700,15.0,-1
4.64,3,1.5,1460,5040,1.0,A0,3.0,,360,2330,44.0,-1
5.2,2,1.5,1030,4500,1.0,A0,3.0,7.0,200,1250,91.0,-1
1.37,4,2.0,1880,7500,1.0,A0,5.0,6.0,900,1670,69.0,-1
24.25,4,3.25,3960,16224,2.0,A0,3.0,12.0,860,3960,77.0,-1
2.1,2,2.0,1651,18200,1.0,A0,3.0,6.0,0,1510,69.0,-1
3.05,4,2.5,2420,4981,2.0,A0,3.0,9.0,0,2420,6.0,-1
5.72,4,2.5,3040,6887,2.0,A0,3.0,8.0,0,2790,16.0,-1
0.76,2,0.75,720,5040,1.0,A0,3.0,4.0,0,1290,66.0,-1
3.7495,3,2.0,1560,4080,2.0,A0,3.0,7.0,0,1900,92.0,33
4.85,4,1.75,2120,6250,1.0,A0,5.0,7.0,1060,1410,98.0,-1
2.72,2,1.75,1315,2162,2.0,A0,4.0,8.0,0,1640,41.0,-1
1.85,4,1.75,2010,10816,1.0,A0,3.0,7.0,600,1610,60.0,-1
12.5,4,2.25,2870,6280,1.5,A0,4.0,9.0,890,2370,110.0,-1
3.33,3,2.5,1470,1204,3.0,A0,3.0,8.0,0,1460,9.0,-1
9.5,3,2.75,2780,4000,2.0,A0,5.0,8.0,820,1490,111.0,-1
8.23,2,1.75,1490,9874,1.0,A0,,7.0,0,2280,52.0,-1
1.05,3,1.0,1384,8960,1.0,A0,4.0,6.0,0,1000,50.0,-1
4.7,3,2.0,1550,4000,1.0,A0,3.0,7.0,610,1880,60.0,-1
6.45,2,1.0,2020,7200,1.0,A0,4.0,7.0,320,2020,68.0,-1
5.55,2,2.25,2550,5663,1.0,A0,3.0,10.0,830,2560,4.0,-1
1.6,3,2.0,1090,8400,1.0,A0,4.0,6.0,0,1100,54.0,-1
5.73,4,2.5,3290,6203,2.0,A0,3.0,9.0,0,2990,7.0,-1
4.87,3,1.75,1880,5978,1.0,A0,5.0,7.0,940,1930,58.0,-1
14.15,5,3.5,3620,7821,2.0,A0,3.0,10.0,830,2690,57.0,5
2.239,3,2.5,1830,6162,2.0,A0,3.0,8.0,0,1860,21.0,-1
2.848,5,2.5,2170,2752,2.0,A0,3.0,8.0,0,1800,1.0,-1
2.05,3,1.0,980,7480,1.0,A0,3.0,6.0,150,1140,67.0,-1
2.12,3,2.25,1490,9600,1.0,A0,4.0,7.0,320,1590,28.0,-1
3.82,4,1.75,2100,10358,1.0,A0,5.0,8.0,820,2080,56.0,-1
8.7,4,2.5,2910,4680,1.5,A0,5.0,,1060,1960,78.0,-1
4.82,3,2.5,1630,1587,3.0,A0,3.0,8.0,0,1500,11.0,-1
2.8495,3,2.75,2540,8604,2.0,A0,,8.0,0,2260,24.0,-1
5.4,3,1.75,1900,3783,1.5,A0,5.0,7.0,790,1530,88.0,-1
0.45,2,1.0,990,39964,1.0,A0,2.0,4.0,0,1560,70.0,-1
1.85,3,1.75,1460,10000,1.0,A0,4.0,8.0,0,1930,48.0,-1
6.9,4,3.5,2760,4000,2.0,A0,3.0,8.0,760,1690,89.0,1
2.63,3,2.5,1590,7819,2.0,A0,3.0,7.0,0,1790,23.0,-1
2.83,4,2.0,2200,3060,1.0,A0,3.0,7.0,1100,1410,107.0,15
3.5495,3,1.75,1830,9758,1.0,A0,3.0,8.0,530,1850,38.0,-1
3.57,4,1.75,1970,5160,1.5,A0,3.0,7.0,0,1230,73.0,-1
2.75,3,2.5,2180,15484,1.0,A0,3.0,8.0,0,2090,23.0,-1
2.949,2,2.5,1770,1853,3.0,A0,3.0,8.0,0,1770,8.0,-1
6.71,3,2.25,2370,9619,1.0,A0,4.0,8.0,720,1960,42.0,-1
15.45,4,3.0,3900,9750,1.0,A0,5.0,10.0,1380,3410,43.0,-1
2.0715,2,1.0,700,5940,1.0,A0,3.0,7.0,0,1070,67.0,-1
1.65,3,1.0,1040,7800,1.0,A0,3.0,,0,1780,67.0,-1
6.52,3,2.25,2180,4200,1.5,A0,5.0,8.0,660,1850,76.0,-1
19.75,4,3.25,3580,19989,1.5,A1,4.0,7.0,100,2410,100.0,50
8.05,4,1.75,2510,5800,1.0,A0,4.0,9.0,680,2190,62.0,-1
4.85,4,2.75,2930,22000,1.0,A0,4.0,9.0,1350,2930,37.0,-1
6.05,3,2.5,2570,3600,2.5,A0,3.0,,0,2570,8.0,-1
1.05,3,1.0,1010,8581,1.0,A0,4.0,6.0,0,1060,95.0,-1
17.25,3,3.0,2790,13295,2.0,A1,4.0,,420,3140,82.0,26
2.05,3,1.75,2080,87991,1.0,A0,3.0,6.0,1040,2080,45.0,-1
4.15,2,1.0,950,3060,1.0,A0,3.0,6.0,140,1510,90.0,-1
3.2495,2,2.25,1140,1184,2.0,A0,3.0,8.0,130,1140,16.0,-1
15.2,4,2.5,2980,13341,1.5,A1,5.0,8.0,1180,2340,87.0,-1
5.45,5,3.25,3160,10587,1.0,A0,5.0,7.0,970,2200,55.0,-1
4.6,4,2.5,2750,15099,2.0,A0,3.0,8.0,0,2500,21.0,-1
2.845,4,2.25,2390,11250,2.0,A0,3.0,9.0,0,2480,27.0,-1
2.95,3,2.5,1070,1219,2.0,A0,3.0,7.0,350,1070,11.0,-1
1.24,3,1.0,1390,12145,1.0,A0,4.0,7.0,0,1030,51.0,-1
6.755,4,2.5,2860,9159,1.0,A0,4.0,8.0,1330,2070,26.0,-1
5.085,4,1.75,2860,48351,1.0,A0,3.0,,1150,2460,37.0,-1
2.049,4,2.5,1770,4338,2.0,A0,3.0,,0,1770,14.0,-1
7.72,5,1.0,2550,4623,2.5,A0,4.0,9.0,0,1570,110.0,-1
7.825,3,1.5,2040,3960,2.0,A0,5.0,8.0,0,1540,87.0,-1
7.175,3,1.5,1960,2400,2.0,A0,3.0,8.0,630,2090,104.0,-1
2.5495,3,2.25,2070,7995,1.0,A0,,7.0,720,1620,28.0,-1
4.95,4,2.5,3420,115434,2.0,A0,3.0,,0,3250,26.0,-1
